PLANT LEAF IMAGE,PLANT NAME,PLANT DISEASED/NOT,PLANT DISEASE NAME,UNNAMED: 4,UNNAMED: 5,UNNAMED: 6,UNNAMED: 7,UNNAMED: 8,IMAGE_PATH,SOURCE_FILE,PLANT DISEASED/ NOT
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3616.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3617.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3619.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3621.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3622.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3624.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3626.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3627.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3629.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3631.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3632.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3634.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3636.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3637.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3639.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3641.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3642.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3644.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3646.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3647.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3649.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3651.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3652.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3654.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3656.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3657.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3659.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3661.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3662.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3664.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3666.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3667.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3669.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3671.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3672.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3674.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3676.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3677.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3679.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3681.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3682.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3684.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3686.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3687.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3689.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3691.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3692.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3694.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3696.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3697.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3699.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3701.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3702.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3704.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3706.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3707.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3709.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3711.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3712.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3714.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3716.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3717.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3719.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3721.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3722.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3724.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3726.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3727.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3729.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3731.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3732.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3734.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3736.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3737.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3739.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3741.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3742.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3744.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3746.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3747.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3749.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3751.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3752.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3754.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3756.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3757.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3759.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3761.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3762.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3764.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3766.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3767.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3769.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3771.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3772.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3774.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3776.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3777.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3779.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3781.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3782.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3784.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3786.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3787.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3789.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3791.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3792.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3794.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3796.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3797.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3799.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3801.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3802.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3804.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3806.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3807.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3809.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3811.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3812.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3814.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3816.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3817.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3819.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3821.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3822.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3824.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3826.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3827.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3829.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3831.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3832.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3834.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3836.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3837.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3839.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3841.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3842.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3844.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3846.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3847.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3849.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3851.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3852.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3854.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3856.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3857.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3859.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3861.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3862.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3864.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3866.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3867.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3869.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3871.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3872.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3874.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3876.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3877.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3879.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3881.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3882.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3884.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3886.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3887.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3889.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3891.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3892.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3894.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3896.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3897.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3899.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3901.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3902.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3904.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3906.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3907.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3909.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3911.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3912.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3914.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3916.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3917.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3919.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3921.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3922.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3924.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3926.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3927.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3929.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3931.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3932.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3934.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3936.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3937.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3939.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3941.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3942.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3944.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3946.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3947.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3949.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3951.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3952.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3954.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3956.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3957.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3959.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3961.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3962.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3964.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3966.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3967.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3969.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3971.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3972.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3974.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3976.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3977.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3979.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3981.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3982.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3984.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3986.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3987.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3989.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3991.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3992.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3994.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3996.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3997.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row3999.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4001.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4002.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4004.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4006.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4007.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4009.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4011.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4012.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4014.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4016.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4017.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4019.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4021.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4022.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4024.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4026.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4027.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4029.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4031.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4032.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4034.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4036.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4037.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4039.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4041.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4042.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4044.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4046.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4047.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4049.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4051.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4052.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4054.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4056.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4057.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4059.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4061.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4062.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4064.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4066.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4067.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4069.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4071.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4072.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4074.jpg,Raspberry.xlsx,
,Soybean,NO,healthy,,,,,,leaf_images\Raspberry_row4076.jpg,Raspberry.xlsx,
